match_id,team,completed_passes,total_passes,pass_completion_percentage,Shots,duels,xG,Goals,Goals Conceded,Possession,match_date,match_week
3825849,Valencia,367.0,489.0,75.05112474437627,8.0,92.0,0.81,0.0,1.0,50.0,2016-05-13,38
267506,Barcelona,514.0,595.0,86.38655462184875,12.0,58.0,2.42,3.0,0.0,64.0,2016-05-14,38
267506,Granada,232.0,316.0,73.41772151898735,7.0,58.0,0.51,0.0,3.0,36.0,2016-05-14,38
3825869,Athletic Club,459.0,569.0,80.66783831282952,14.0,81.0,1.83,3.0,1.0,56.0,2016-05-14,38
3825869,Sevilla,329.0,437.0,75.28604118993135,8.0,81.0,1.24,1.0,3.0,44.0,2016-05-14,38
3825846,RC Deportivo La Coruña,401.0,489.0,82.0040899795501,10.0,58.0,0.81,0.0,2.0,41.0,2016-05-14,38
3825846,Real Madrid,615.0,698.0,88.10888252148997,16.0,58.0,1.83,2.0,0.0,59.0,2016-05-14,38
3825882,Atlético Madrid,377.0,501.0,75.249500998004,11.0,82.0,1.37,2.0,0.0,46.0,2016-05-14,38
3825882,Celta Vigo,484.0,584.0,82.87671232876713,7.0,82.0,0.46,0.0,2.0,54.0,2016-05-14,38
3825883,Las Palmas,525.0,617.0,85.08914100486223,12.0,49.0,1.68,1.0,4.0,63.0,2016-05-15,38
3825883,Málaga,258.0,353.0,73.08781869688386,14.0,49.0,2.17,4.0,1.0,37.0,2016-05-15,38
3825908,Eibar,326.0,474.0,68.77637130801688,13.0,103.0,2.11,2.0,4.0,52.0,2016-05-15,38
3825908,Espanyol,347.0,485.0,71.54639175257732,10.0,103.0,2.17,4.0,2.0,48.0,2016-05-15,38
3825900,Sporting Gijón,476.0,573.0,83.07155322862128,16.0,54.0,1.72,2.0,0.0,48.0,2016-05-15,38
3825900,Villarreal,441.0,521.0,84.64491362763916,11.0,54.0,0.7,0.0,2.0,52.0,2016-05-15,38
3825902,Levante UD,349.0,466.0,74.89270386266095,11.0,84.0,1.6,1.0,3.0,45.0,2016-05-15,38
3825902,Rayo Vallecano,465.0,572.0,81.2937062937063,19.0,84.0,1.86,3.0,1.0,55.0,2016-05-15,38
3825876,Getafe,284.0,378.0,75.13227513227513,14.0,67.0,1.39,1.0,2.0,45.0,2016-05-15,38
3825876,Real Betis,451.0,550.0,82.0,7.0,67.0,1.7,2.0,1.0,55.0,2016-05-15,38
